0 -1 [[2, 8, 7], [1, 3, 6], [0, 4, 5]]
410 262 [[8, 3, 7], [0, 6, 5], [2, 1, 4]]
411 263 [[8, 3, 7], [0, 2, 5], [1, 6, 4]]
412 263 [[8, 3, 7], [2, 5, 0], [1, 6, 4]]
413 264 [[8, 3, 7], [4, 6, 0], [2, 1, 5]]
414 264 [[8, 0, 7], [4, 3, 6], [2, 1, 5]]
415 264 [[8, 3, 7], [4, 1, 6], [2, 0, 5]]
416 265 [[3, 0, 7], [8, 4, 6], [2, 1, 5]]
417 266 [[8, 3, 7], [0, 2, 4], [1, 5, 6]]
418 266 [[8, 3, 7], [2, 5, 4], [1, 0, 6]]
419 267 [[8, 0, 3], [2, 4, 7], [1, 5, 6]]
420 268 [[8, 7, 3], [2, 0, 1], [4, 5, 6]]
421 268 [[8, 7, 3], [2, 1, 6], [4, 5, 0]]
422 269 [[0, 1, 7], [8, 2, 3], [4, 5, 6]]
423 269 [[8, 1, 7], [4, 2, 3], [0, 5, 6]]
424 270 [[8, 1, 0], [2, 3, 7], [4, 5, 6]]
425 271 [[8, 1, 7], [2, 5, 3], [0, 4, 6]]
426 271 [[8, 1, 7], [2, 5, 3], [4, 6, 0]]
427 272 [[2, 8, 7], [4, 0, 1], [5, 6, 3]]
428 272 [[2, 8, 0], [4, 1, 7], [5, 6, 3]]
429 273 [[0, 8, 7], [2, 4, 3], [5, 1, 6]]
430 273 [[2, 8, 7], [5, 4, 3], [0, 1, 6]]
431 274 [[2, 8, 0], [4, 3, 7], [5, 1, 6]]
432 274 [[2, 8, 7], [4, 3, 6], [5, 1, 0]]
433 275 [[0, 2, 7], [4, 8, 3], [5, 1, 6]]
434 275 [[2, 7, 0], [4, 8, 3], [5, 1, 6]]
435 276 [[1, 2, 0], [8, 3, 7], [4, 5, 6]]
436 277 [[1, 7, 0], [8, 2, 3], [4, 5, 6]]
437 278 [[1, 2, 7], [8, 5, 3], [0, 4, 6]]
438 278 [[1, 2, 7], [8, 5, 3], [4, 6, 0]]
439 279 [[1, 2, 7], [4, 8, 3], [5, 6, 0]]
440 279 [[1, 2, 7], [4, 0, 3], [5, 8, 6]]
441 280 [[0, 7, 3], [2, 1, 8], [4, 5, 6]]
442 280 [[2, 7, 3], [4, 1, 8], [0, 5, 6]]
443 281 [[0, 2, 3], [1, 7, 8], [4, 5, 6]]
444 282 [[2, 7, 3], [1, 5, 8], [0, 4, 6]]
445 282 [[2, 7, 3], [1, 5, 8], [4, 6, 0]]
446 283 [[2, 7, 3], [1, 8, 6], [0, 4, 5]]
447 283 [[2, 7, 3], [1, 0, 6], [4, 8, 5]]
448 284 [[2, 8, 0], [5, 3, 7], [1, 4, 6]]
449 284 [[2, 8, 7], [5, 3, 6], [1, 4, 0]]
450 285 [[0, 2, 7], [5, 8, 3], [1, 4, 6]]
451 285 [[2, 7, 0], [5, 8, 3], [1, 4, 6]]
452 286 [[2, 8, 7], [5, 4, 3], [1, 6, 0]]
453 287 [[8, 7, 0], [2, 5, 3], [1, 4, 6]]
454 287 [[8, 5, 7], [2, 0, 3], [1, 4, 6]]
455 288 [[0, 2, 8], [1, 5, 7], [4, 6, 3]]
456 288 [[2, 5, 8], [1, 0, 7], [4, 6, 3]]
457 289 [[1, 2, 0], [3, 7, 8], [4, 5, 6]]
458 289 [[1, 2, 8], [3, 7, 6], [4, 5, 0]]
459 290 [[0, 1, 8], [3, 2, 7], [4, 5, 6]]
460 290 [[1, 8, 0], [3, 2, 7], [4, 5, 6]]
461 291 [[1, 2, 8], [3, 5, 7], [0, 4, 6]]
462 291 [[1, 2, 8], [3, 5, 7], [4, 6, 0]]
463 292 [[1, 2, 8], [4, 3, 7], [5, 6, 0]]
464 292 [[1, 2, 8], [4, 0, 7], [5, 3, 6]]
465 293 [[3, 8, 0], [2, 1, 7], [4, 5, 6]]
466 293 [[3, 1, 8], [2, 0, 7], [4, 5, 6]]
467 294 [[2, 3, 8], [4, 1, 7], [5, 6, 0]]
468 294 [[2, 3, 8], [4, 0, 7], [5, 1, 6]]
469 295 [[2, 3, 8], [1, 7, 6], [0, 4, 5]]
470 295 [[2, 3, 8], [1, 0, 6], [4, 7, 5]]
471 296 [[2, 3, 8], [5, 0, 7], [1, 4, 6]]
472 296 [[0, 3, 8], [2, 5, 7], [1, 4, 6]]
473 297 [[2, 3, 8], [1, 0, 5], [4, 6, 7]]
474 297 [[2, 3, 0], [1, 5, 8], [4, 6, 7]]
475 298 [[0, 7, 6], [8, 2, 1], [4, 3, 5]]
476 298 [[8, 7, 6], [4, 2, 1], [0, 3, 5]]
477 299 [[0, 8, 6], [2, 7, 1], [4, 3, 5]]
478 299 [[8, 6, 0], [2, 7, 1], [4, 3, 5]]
479 300 [[8, 7, 6], [2, 3, 1], [0, 4, 5]]
480 300 [[8, 7, 6], [2, 3, 1], [4, 5, 0]]
481 301 [[8, 7, 6], [2, 1, 5], [0, 4, 3]]
482 301 [[8, 7, 6], [2, 0, 5], [4, 1, 3]]
483 302 [[8, 1, 7], [4, 2, 6], [3, 5, 0]]
484 302 [[8, 1, 7], [4, 0, 6], [3, 2, 5]]
485 303 [[0, 8, 1], [2, 6, 7], [4, 3, 5]]
486 303 [[8, 6, 1], [2, 0, 7], [4, 3, 5]]
487 304 [[8, 1, 7], [2, 6, 5], [0, 4, 3]]
488 304 [[8, 1, 7], [2, 0, 5], [4, 6, 3]]
489 305 [[8, 1, 7], [3, 0, 6], [2, 4, 5]]
490 305 [[0, 1, 7], [8, 3, 6], [2, 4, 5]]
491 306 [[0, 8, 7], [2, 4, 1], [3, 5, 6]]
492 306 [[2, 8, 7], [3, 4, 1], [0, 5, 6]]
493 307 [[0, 2, 7], [4, 8, 1], [3, 5, 6]]
494 307 [[2, 7, 0], [4, 8, 1], [3, 5, 6]]
495 308 [[2, 8, 7], [4, 5, 1], [0, 3, 6]]
496 308 [[2, 8, 7], [4, 5, 1], [3, 6, 0]]
497 309 [[0, 2, 8], [4, 1, 7], [3, 5, 6]]
498 309 [[2, 1, 8], [4, 0, 7], [3, 5, 6]]
499 310 [[0, 2, 8], [4, 6, 7], [3, 1, 5]]
500 310 [[2, 6, 8], [4, 0, 7], [3, 1, 5]]
501 311 [[2, 8, 7], [4, 6, 5], [0, 3, 1]]
502 311 [[2, 8, 7], [4, 0, 5], [3, 6, 1]]
503 312 [[4, 2, 7], [8, 0, 6], [3, 1, 5]]
504 312 [[4, 2, 7], [3, 8, 6], [0, 1, 5]]
505 313 [[2, 7, 6], [4, 0, 8], [3, 1, 5]]
506 313 [[2, 7, 6], [4, 8, 5], [3, 1, 0]]
507 314 [[1, 2, 0], [6, 7, 8], [4, 3, 5]]
508 314 [[1, 2, 8], [6, 7, 5], [4, 3, 0]]
509 315 [[0, 1, 8], [6, 2, 7], [4, 3, 5]]
510 315 [[1, 8, 0], [6, 2, 7], [4, 3, 5]]
511 316 [[1, 2, 8], [6, 3, 7], [0, 4, 5]]
512 316 [[1, 2, 8], [6, 3, 7], [4, 5, 0]]
513 317 [[1, 2, 8], [4, 6, 7], [3, 5, 0]]
514 317 [[1, 2, 8], [4, 0, 7], [3, 6, 5]]
515 318 [[6, 8, 0], [2, 1, 7], [4, 3, 5]]
516 318 [[6, 1, 8], [2, 0, 7], [4, 3, 5]]
517 319 [[2, 6, 8], [4, 1, 7], [3, 5, 0]]
518 320 [[2, 6, 8], [1, 7, 5], [0, 4, 3]]
519 320 [[2, 6, 8], [1, 0, 5], [4, 7, 3]]
520 321 [[2, 6, 8], [1, 0, 3], [4, 5, 7]]
521 321 [[2, 6, 0], [1, 3, 8], [4, 5, 7]]
522 322 [[2, 8, 0], [6, 5, 7], [1, 4, 3]]
523 322 [[2, 8, 7], [6, 5, 3], [1, 4, 0]]
524 323 [[0, 2, 7], [6, 8, 5], [1, 4, 3]]
525 323 [[2, 7, 0], [6, 8, 5], [1, 4, 3]]
526 324 [[2, 8, 7], [6, 4, 5], [0, 1, 3]]
527 324 [[2, 8, 7], [6, 4, 5], [1, 3, 0]]
528 325 [[8, 7, 0], [2, 6, 5], [1, 4, 3]]
529 325 [[8, 6, 7], [2, 0, 5], [1, 4, 3]]
530 326 [[8, 7, 0], [2, 1, 5], [4, 6, 3]]
531 327 [[2, 8, 7], [4, 1, 5], [6, 3, 0]]
532 327 [[2, 8, 7], [4, 0, 5], [6, 1, 3]]
533 328 [[1, 2, 7], [8, 0, 5], [4, 6, 3]]
534 328 [[1, 2, 7], [4, 8, 5], [0, 6, 3]]
535 329 [[2, 7, 5], [1, 0, 8], [4, 6, 3]]
536 329 [[2, 7, 5], [1, 8, 3], [4, 6, 0]]
537 330 [[0, 1, 2], [8, 6, 7], [4, 3, 5]]
538 330 [[1, 6, 2], [8, 0, 7], [4, 3, 5]]
539 331 [[1, 2, 7], [8, 6, 5], [0, 4, 3]]
540 332 [[1, 7, 6], [8, 0, 2], [4, 3, 5]]
541 332 [[1, 7, 6], [8, 2, 5], [4, 3, 0]]
542 333 [[1, 2, 7], [3, 0, 6], [8, 4, 5]]
543 333 [[0, 2, 7], [1, 3, 6], [8, 4, 5]]
544 334 [[1, 2, 7], [4, 0, 8], [3, 5, 6]]
545 334 [[1, 2, 0], [4, 8, 7], [3, 5, 6]]
546 335 [[0, 2, 7], [1, 4, 6], [3, 8, 5]]
547 335 [[1, 2, 7], [3, 4, 6], [0, 8, 5]]
548 336 [[1, 2, 0], [4, 6, 7], [3, 8, 5]]
549 336 [[1, 2, 7], [4, 6, 5], [3, 8, 0]]
550 337 [[0, 1, 7], [4, 2, 6], [3, 8, 5]]
551 337 [[1, 7, 0], [4, 2, 6], [3, 8, 5]]
552 338 [[7, 6, 0], [2, 1, 8], [4, 3, 5]]
553 338 [[7, 1, 6], [2, 0, 8], [4, 3, 5]]
554 339 [[2, 7, 6], [4, 1, 8], [3, 5, 0]]
555 340 [[1, 2, 6], [7, 0, 8], [4, 3, 5]]
556 340 [[1, 2, 6], [4, 7, 8], [0, 3, 5]]
557 341 [[2, 7, 6], [1, 0, 3], [4, 5, 8]]
558 341 [[2, 7, 0], [1, 3, 6], [4, 5, 8]]
559 342 [[2, 7, 6], [8, 0, 5], [1, 4, 3]]
560 342 [[0, 7, 6], [2, 8, 5], [1, 4, 3]]
561 343 [[0, 7, 6], [2, 1, 5], [4, 8, 3]]
562 343 [[2, 7, 6], [4, 1, 5], [0, 8, 3]]
563 344 [[2, 7, 0], [1, 5, 6], [4, 8, 3]]
564 344 [[2, 7, 6], [1, 5, 3], [4, 8, 0]]
565 345 [[0, 2, 6], [1, 7, 5], [4, 8, 3]]
566 345 [[2, 6, 0], [1, 7, 5], [4, 8, 3]]
567 346 [[3, 2, 0], [6, 7, 8], [1, 4, 5]]
568 346 [[3, 2, 8], [6, 7, 5], [1, 4, 0]]
569 347 [[0, 3, 8], [6, 2, 7], [1, 4, 5]]
570 347 [[3, 8, 0], [6, 2, 7], [1, 4, 5]]
571 348 [[3, 2, 8], [6, 4, 7], [0, 1, 5]]
572 348 [[3, 2, 8], [6, 4, 7], [1, 5, 0]]
573 349 [[3, 2, 8], [1, 6, 7], [4, 5, 0]]
574 349 [[3, 2, 8], [1, 0, 7], [4, 6, 5]]
575 350 [[6, 8, 0], [2, 3, 7], [1, 4, 5]]
576 350 [[6, 3, 8], [2, 0, 7], [1, 4, 5]]
577 351 [[2, 6, 8], [3, 7, 5], [0, 1, 4]]
578 351 [[2, 6, 8], [3, 0, 5], [1, 7, 4]]
579 352 [[0, 6, 8], [2, 4, 7], [3, 1, 5]]
580 353 [[2, 6, 8], [3, 0, 4], [1, 5, 7]]
581 353 [[2, 6, 0], [3, 4, 8], [1, 5, 7]]
582 354 [[2, 8, 0], [6, 5, 7], [3, 1, 4]]
583 354 [[2, 8, 7], [6, 5, 4], [3, 1, 0]]
584 355 [[0, 2, 7], [6, 8, 5], [3, 1, 4]]
585 355 [[2, 7, 0], [6, 8, 5], [3, 1, 4]]
586 356 [[2, 8, 7], [6, 1, 5], [0, 3, 4]]
587 356 [[2, 8, 7], [6, 1, 5], [3, 4, 0]]
588 357 [[8, 7, 0], [2, 6, 5], [3, 1, 4]]
589 357 [[8, 6, 7], [2, 0, 5], [3, 1, 4]]
590 358 [[8, 7, 0], [2, 3, 5], [1, 6, 4]]
591 359 [[2, 8, 7], [1, 3, 5], [6, 4, 0]]
592 359 [[2, 8, 7], [1, 0, 5], [6, 3, 4]]
593 360 [[0, 2, 8], [3, 5, 7], [1, 6, 4]]
594 360 [[2, 5, 8], [3, 0, 7], [1, 6, 4]]
595 361 [[3, 2, 7], [8, 0, 5], [1, 6, 4]]
596 361 [[3, 2, 7], [1, 8, 5], [0, 6, 4]]
597 362 [[2, 7, 5], [3, 0, 8], [1, 6, 4]]
598 362 [[2, 7, 5], [3, 8, 4], [1, 6, 0]]
599 363 [[0, 3, 2], [8, 6, 7], [1, 4, 5]]
600 363 [[3, 6, 2], [8, 0, 7], [1, 4, 5]]
601 364 [[3, 2, 7], [8, 6, 5], [0, 1, 4]]
602 365 [[3, 7, 6], [8, 0, 2], [1, 4, 5]]
603 365 [[3, 7, 6], [8, 2, 5], [1, 4, 0]]
604 366 [[3, 2, 7], [4, 0, 6], [8, 1, 5]]
605 366 [[0, 2, 7], [3, 4, 6], [8, 1, 5]]
606 367 [[3, 2, 7], [8, 0, 4], [1, 5, 6]]
607 367 [[3, 2, 0], [8, 4, 7], [1, 5, 6]]
608 368 [[3, 2, 7], [1, 0, 8], [4, 5, 6]]
609 368 [[3, 2, 0], [1, 8, 7], [4, 5, 6]]
610 369 [[0, 2, 7], [3, 1, 6], [4, 8, 5]]
611 369 [[3, 2, 7], [4, 1, 6], [0, 8, 5]]
612 370 [[3, 2, 0], [1, 6, 7], [4, 8, 5]]
613 370 [[3, 2, 7], [1, 6, 5], [4, 8, 0]]
614 371 [[0, 3, 7], [1, 2, 6], [4, 8, 5]]
615 371 [[3, 7, 0], [1, 2, 6], [4, 8, 5]]
616 372 [[7, 6, 0], [2, 3, 8], [1, 4, 5]]
617 372 [[7, 3, 6], [2, 0, 8], [1, 4, 5]]
618 373 [[3, 2, 6], [7, 0, 8], [1, 4, 5]]
619 373 [[3, 2, 6], [1, 7, 8], [0, 4, 5]]
620 374 [[0, 7, 6], [2, 4, 8], [3, 1, 5]]
621 375 [[2, 7, 6], [3, 0, 4], [1, 5, 8]]
622 375 [[2, 7, 0], [3, 4, 6], [1, 5, 8]]
623 376 [[2, 7, 6], [8, 0, 5], [3, 1, 4]]
624 376 [[0, 7, 6], [2, 8, 5], [3, 1, 4]]
625 377 [[0, 7, 6], [2, 3, 5], [1, 8, 4]]
626 377 [[2, 7, 6], [1, 3, 5], [0, 8, 4]]
627 378 [[2, 7, 0], [3, 5, 6], [1, 8, 4]]
628 378 [[2, 7, 6], [3, 5, 4], [1, 8, 0]]
629 379 [[0, 2, 6], [3, 7, 5], [1, 8, 4]]
630 379 [[2, 6, 0], [3, 7, 5], [1, 8, 4]]
631 380 [[8, 7, 6], [2, 0, 4], [3, 1, 5]]
632 380 [[8, 7, 6], [2, 4, 5], [3, 1, 0]]
633 381 [[0, 4, 7], [8, 2, 6], [3, 1, 5]]
634 381 [[8, 4, 7], [3, 2, 6], [0, 1, 5]]
635 382 [[8, 4, 0], [2, 6, 7], [3, 1, 5]]
636 382 [[8, 4, 7], [2, 6, 5], [3, 1, 0]]
637 383 [[8, 4, 7], [2, 1, 6], [0, 3, 5]]
638 383 [[8, 4, 7], [2, 1, 6], [3, 5, 0]]
639 384 [[8, 7, 0], [2, 3, 4], [1, 5, 6]]
640 385 [[2, 8, 7], [1, 3, 4], [5, 6, 0]]
641 385 [[2, 8, 7], [1, 0, 4], [5, 3, 6]]
642 386 [[3, 2, 7], [1, 8, 4], [0, 5, 6]]
643 387 [[2, 7, 4], [3, 0, 8], [1, 5, 6]]
644 387 [[2, 7, 4], [3, 8, 6], [1, 5, 0]]
645 388 [[2, 8, 7], [5, 0, 4], [3, 1, 6]]
646 388 [[0, 8, 7], [2, 5, 4], [3, 1, 6]]
647 389 [[3, 2, 8], [4, 0, 7], [1, 5, 6]]
648 389 [[3, 2, 8], [1, 4, 7], [0, 5, 6]]
649 390 [[0, 4, 8], [2, 3, 7], [1, 5, 6]]
650 390 [[2, 4, 8], [1, 3, 7], [0, 5, 6]]
651 391 [[2, 4, 0], [3, 7, 8], [1, 5, 6]]
652 391 [[2, 4, 8], [3, 7, 6], [1, 5, 0]]
653 392 [[2, 4, 8], [3, 5, 7], [0, 1, 6]]
654 392 [[2, 4, 8], [3, 5, 7], [1, 6, 0]]
655 393 [[7, 6, 0], [8, 2, 3], [1, 4, 5]]
656 393 [[7, 2, 6], [8, 0, 3], [1, 4, 5]]
657 394 [[8, 7, 6], [1, 2, 3], [4, 5, 0]]
658 394 [[8, 7, 6], [1, 0, 3], [4, 2, 5]]
659 395 [[2, 8, 6], [7, 0, 3], [1, 4, 5]]
660 395 [[2, 8, 6], [1, 7, 3], [0, 4, 5]]
661 396 [[8, 6, 3], [2, 7, 5], [1, 4, 0]]
662 397 [[8, 7, 6], [4, 0, 3], [2, 1, 5]]
663 397 [[0, 7, 6], [8, 4, 3], [2, 1, 5]]
664 398 [[8, 7, 6], [2, 0, 4], [1, 5, 3]]
665 398 [[8, 7, 0], [2, 4, 6], [1, 5, 3]]
666 399 [[8, 7, 6], [3, 0, 5], [2, 1, 4]]
667 399 [[0, 7, 6], [8, 3, 5], [2, 1, 4]]
668 400 [[0, 7, 6], [8, 2, 5], [1, 3, 4]]
669 400 [[8, 7, 6], [1, 2, 5], [0, 3, 4]]
670 401 [[8, 7, 0], [2, 5, 6], [1, 3, 4]]
671 401 [[8, 7, 6], [2, 5, 4], [1, 3, 0]]
672 402 [[0, 8, 6], [2, 7, 5], [1, 3, 4]]
673 402 [[8, 6, 0], [2, 7, 5], [1, 3, 4]]
674 403 [[8, 3, 7], [1, 0, 2], [4, 5, 6]]
675 403 [[8, 3, 0], [1, 2, 7], [4, 5, 6]]
676 404 [[0, 3, 7], [8, 1, 6], [4, 2, 5]]
677 404 [[8, 3, 7], [4, 1, 6], [0, 2, 5]]
678 405 [[8, 3, 0], [1, 6, 7], [4, 2, 5]]
679 405 [[8, 3, 7], [1, 6, 5], [4, 2, 0]]
680 406 [[0, 8, 7], [1, 3, 6], [4, 2, 5]]
681 406 [[8, 7, 0], [1, 3, 6], [4, 2, 5]]
682 407 [[2, 8, 3], [6, 0, 7], [1, 4, 5]]
683 407 [[2, 8, 3], [1, 6, 7], [0, 4, 5]]
684 408 [[0, 6, 3], [8, 2, 7], [1, 4, 5]]
685 408 [[8, 6, 3], [1, 2, 7], [0, 4, 5]]
686 409 [[8, 6, 3], [2, 4, 7], [0, 1, 5]]
687 409 [[8, 6, 3], [2, 4, 7], [1, 5, 0]]
688 410 [[8, 3, 7], [6, 0, 5], [2, 1, 4]]
689 410 [[0, 3, 7], [8, 6, 5], [2, 1, 4]]
690 411 [[0, 3, 7], [8, 2, 5], [1, 6, 4]]
691 411 [[8, 3, 7], [1, 2, 5], [0, 6, 4]]
692 412 [[8, 3, 0], [2, 5, 7], [1, 6, 4]]
693 412 [[8, 3, 7], [2, 5, 4], [1, 6, 0]]
694 413 [[8, 3, 0], [4, 6, 7], [2, 1, 5]]
695 413 [[8, 3, 7], [4, 6, 5], [2, 1, 0]]
696 414 [[0, 8, 7], [4, 3, 6], [2, 1, 5]]
697 414 [[8, 7, 0], [4, 3, 6], [2, 1, 5]]
698 415 [[8, 3, 7], [4, 1, 6], [2, 5, 0]]
699 416 [[3, 7, 0], [8, 4, 6], [2, 1, 5]]
700 416 [[3, 4, 7], [8, 0, 6], [2, 1, 5]]
701 417 [[0, 3, 7], [8, 2, 4], [1, 5, 6]]
702 417 [[8, 3, 7], [1, 2, 4], [0, 5, 6]]
703 418 [[8, 3, 7], [2, 5, 4], [0, 1, 6]]
704 419 [[0, 8, 3], [2, 4, 7], [1, 5, 6]]
705 419 [[8, 4, 3], [2, 0, 7], [1, 5, 6]]
706 420 [[8, 7, 3], [0, 2, 1], [4, 5, 6]]
707 420 [[8, 0, 3], [2, 7, 1], [4, 5, 6]]
708 420 [[8, 7, 3], [2, 5, 1], [4, 0, 6]]
709 421 [[8, 7, 3], [2, 1, 6], [4, 0, 5]]
710 423 [[8, 1, 7], [4, 2, 3], [5, 0, 6]]
711 424 [[8, 0, 1], [2, 3, 7], [4, 5, 6]]
712 425 [[8, 1, 7], [0, 5, 3], [2, 4, 6]]
713 426 [[8, 1, 7], [2, 5, 0], [4, 6, 3]]
714 427 [[2, 8, 7], [0, 4, 1], [5, 6, 3]]
715 427 [[2, 0, 7], [4, 8, 1], [5, 6, 3]]
716 427 [[2, 8, 7], [4, 6, 1], [5, 0, 3]]
717 428 [[2, 0, 8], [4, 1, 7], [5, 6, 3]]
718 429 [[8, 0, 7], [2, 4, 3], [5, 1, 6]]
719 431 [[2, 0, 8], [4, 3, 7], [5, 1, 6]]
720 432 [[2, 8, 7], [4, 3, 6], [5, 0, 1]]
721 433 [[4, 2, 7], [0, 8, 3], [5, 1, 6]]
722 434 [[2, 7, 3], [4, 8, 0], [5, 1, 6]]
723 435 [[1, 0, 2], [8, 3, 7], [4, 5, 6]]
724 436 [[1, 7, 3], [8, 2, 0], [4, 5, 6]]
725 437 [[1, 2, 7], [0, 5, 3], [8, 4, 6]]
726 438 [[1, 2, 7], [8, 5, 0], [4, 6, 3]]
727 439 [[1, 2, 7], [4, 8, 0], [5, 6, 3]]
728 440 [[1, 2, 7], [0, 4, 3], [5, 8, 6]]
729 440 [[1, 2, 7], [4, 3, 0], [5, 8, 6]]
730 440 [[1, 0, 7], [4, 2, 3], [5, 8, 6]]
731 441 [[7, 0, 3], [2, 1, 8], [4, 5, 6]]
732 442 [[2, 7, 3], [4, 1, 8], [5, 0, 6]]
733 443 [[1, 2, 3], [0, 7, 8], [4, 5, 6]]
734 444 [[2, 7, 3], [0, 5, 8], [1, 4, 6]]
735 445 [[2, 7, 3], [1, 5, 0], [4, 6, 8]]
736 446 [[2, 7, 3], [0, 8, 6], [1, 4, 5]]
737 447 [[2, 7, 3], [0, 1, 6], [4, 8, 5]]
738 447 [[2, 7, 3], [1, 6, 0], [4, 8, 5]]
739 447 [[2, 0, 3], [1, 7, 6], [4, 8, 5]]
740 448 [[2, 0, 8], [5, 3, 7], [1, 4, 6]]
741 449 [[2, 8, 7], [5, 3, 6], [1, 0, 4]]
742 450 [[5, 2, 7], [0, 8, 3], [1, 4, 6]]
743 451 [[2, 7, 3], [5, 8, 0], [1, 4, 6]]
744 452 [[2, 8, 7], [5, 4, 0], [1, 6, 3]]
745 453 [[8, 7, 3], [2, 5, 0], [1, 4, 6]]
746 454 [[8, 5, 7], [0, 2, 3], [1, 4, 6]]
747 454 [[8, 5, 7], [2, 3, 0], [1, 4, 6]]
748 454 [[8, 5, 7], [2, 4, 3], [1, 0, 6]]
749 455 [[1, 2, 8], [0, 5, 7], [4, 6, 3]]
750 456 [[2, 5, 8], [0, 1, 7], [4, 6, 3]]
751 456 [[2, 5, 8], [1, 7, 0], [4, 6, 3]]
752 456 [[2, 5, 8], [1, 6, 7], [4, 0, 3]]
753 457 [[1, 0, 2], [3, 7, 8], [4, 5, 6]]
754 458 [[1, 2, 8], [3, 7, 6], [4, 0, 5]]
755 459 [[3, 1, 8], [0, 2, 7], [4, 5, 6]]
756 460 [[1, 8, 7], [3, 2, 0], [4, 5, 6]]
757 461 [[1, 2, 8], [0, 5, 7], [3, 4, 6]]
758 462 [[1, 2, 8], [3, 5, 0], [4, 6, 7]]
759 463 [[1, 2, 8], [4, 3, 0], [5, 6, 7]]
760 464 [[1, 2, 8], [0, 4, 7], [5, 3, 6]]
761 464 [[1, 2, 8], [4, 7, 0], [5, 3, 6]]
762 464 [[1, 0, 8], [4, 2, 7], [5, 3, 6]]
763 465 [[3, 8, 7], [2, 1, 0], [4, 5, 6]]
764 466 [[3, 1, 8], [2, 7, 0], [4, 5, 6]]
765 466 [[3, 1, 8], [2, 5, 7], [4, 0, 6]]
766 467 [[2, 3, 8], [4, 1, 0], [5, 6, 7]]
767 468 [[2, 3, 8], [0, 4, 7], [5, 1, 6]]
768 468 [[2, 3, 8], [4, 7, 0], [5, 1, 6]]
769 469 [[2, 3, 8], [0, 7, 6], [1, 4, 5]]
770 470 [[2, 3, 8], [0, 1, 6], [4, 7, 5]]
771 470 [[2, 3, 8], [1, 6, 0], [4, 7, 5]]
772 470 [[2, 0, 8], [1, 3, 6], [4, 7, 5]]
773 471 [[2, 3, 8], [5, 7, 0], [1, 4, 6]]
774 471 [[2, 3, 8], [5, 4, 7], [1, 0, 6]]
775 472 [[3, 0, 8], [2, 5, 7], [1, 4, 6]]
776 473 [[2, 3, 8], [0, 1, 5], [4, 6, 7]]
777 473 [[2, 0, 8], [1, 3, 5], [4, 6, 7]]
778 473 [[2, 3, 8], [1, 6, 5], [4, 0, 7]]
779 474 [[2, 0, 3], [1, 5, 8], [4, 6, 7]]
780 475 [[7, 0, 6], [8, 2, 1], [4, 3, 5]]
781 476 [[8, 7, 6], [4, 2, 1], [3, 0, 5]]
782 477 [[2, 8, 6], [0, 7, 1], [4, 3, 5]]
783 478 [[8, 6, 1], [2, 7, 0], [4, 3, 5]]
784 479 [[8, 7, 6], [0, 3, 1], [2, 4, 5]]
785 480 [[8, 7, 6], [2, 3, 0], [4, 5, 1]]
786 481 [[8, 7, 6], [0, 1, 5], [2, 4, 3]]
787 482 [[8, 7, 6], [0, 2, 5], [4, 1, 3]]
788 482 [[8, 7, 6], [2, 5, 0], [4, 1, 3]]
789 482 [[8, 0, 6], [2, 7, 5], [4, 1, 3]]
790 483 [[8, 1, 7], [4, 2, 0], [3, 5, 6]]
791 484 [[8, 1, 7], [0, 4, 6], [3, 2, 5]]
792 484 [[8, 1, 7], [4, 6, 0], [3, 2, 5]]
793 484 [[8, 0, 7], [4, 1, 6], [3, 2, 5]]
794 485 [[2, 8, 1], [0, 6, 7], [4, 3, 5]]
795 486 [[8, 6, 1], [0, 2, 7], [4, 3, 5]]
796 486 [[8, 6, 1], [2, 3, 7], [4, 0, 5]]
797 487 [[8, 1, 7], [0, 6, 5], [2, 4, 3]]
798 488 [[8, 1, 7], [0, 2, 5], [4, 6, 3]]
799 489 [[8, 1, 7], [3, 6, 0], [2, 4, 5]]
800 489 [[8, 0, 7], [3, 1, 6], [2, 4, 5]]
801 489 [[8, 1, 7], [3, 4, 6], [2, 0, 5]]
802 490 [[1, 0, 7], [8, 3, 6], [2, 4, 5]]
803 491 [[8, 0, 7], [2, 4, 1], [3, 5, 6]]
804 492 [[2, 8, 7], [3, 4, 1], [5, 0, 6]]
805 493 [[4, 2, 7], [0, 8, 1], [3, 5, 6]]
806 494 [[2, 7, 1], [4, 8, 0], [3, 5, 6]]
807 495 [[2, 8, 7], [0, 5, 1], [4, 3, 6]]
808 496 [[2, 8, 7], [4, 5, 0], [3, 6, 1]]
809 497 [[4, 2, 8], [0, 1, 7], [3, 5, 6]]
810 498 [[2, 1, 8], [0, 4, 7], [3, 5, 6]]
811 498 [[2, 1, 8], [4, 7, 0], [3, 5, 6]]
812 498 [[2, 1, 8], [4, 5, 7], [3, 0, 6]]
813 499 [[4, 2, 8], [0, 6, 7], [3, 1, 5]]
814 500 [[2, 6, 8], [4, 7, 0], [3, 1, 5]]
815 501 [[2, 8, 7], [0, 6, 5], [4, 3, 1]]
816 502 [[2, 8, 7], [0, 4, 5], [3, 6, 1]]
817 502 [[2, 0, 7], [4, 8, 5], [3, 6, 1]]
818 503 [[4, 2, 7], [8, 6, 0], [3, 1, 5]]
819 503 [[4, 0, 7], [8, 2, 6], [3, 1, 5]]
